id,Durchmesser,Hoehe,Gewicht,Qualitaet,Fehler,Farbreinheit,ShineScore,Ionisationsfaktor,Fluxkomensation,Gammawert,XKlasse,Warpfaktor,LScore
1493,9.61191172252258,26.5850218955148,249.773443900607,1.59775224285563,Ausschuss,0.870074268197641,17.1246918180882,25.3140382784488,707.064772149696,716.899409845251,III,287.749166813053,schlecht
1494,11.0951877478403,22.262364630455,240.924041750179,1.62672196210351,Ausschuss,0.974049641750753,19.0926741183565,25.6673575387695,498.735096555518,507.769189255803,I,273.410166731924,schlecht
1496,10.1144055466756,23.7311536588399,236.741917230583,1.5772946717334,Ausschuss,0.136177961714566,2.69733754975831,22.1586956781629,562.542374215534,572.700115718179,III,270.541948718442,schlecht
1500,9.08807412922044,22.7816227986388,211.881507991315,1.4591519316316,Ausschuss,0.100578226614743,2.17334705852773,22.9861279782878,518.037235842301,528.896937131246,III,242.620422067587,schlecht
1502,9.07468700490075,25.2262524650139,233.192158265009,1.48519938659846,Ausschuss,0.69676299393177,14.0762807656188,25.7250954064983,636.756519283808,645.706390530202,II,268.677326811072,schlecht
1505,10.5389520941016,24.1944953731763,239.479395456697,1.72128045639093,Ausschuss,0.0264300208073109,0.629419894918969,27.2596487326341,582.503340951936,595.506516570825,III,272.224703297049,schlecht
1511,8.2002276046638,26.1716856377675,214.452445126134,1.53383235651605,Ausschuss,0.950732310069725,19.0672543185465,25.6682133465706,682.782186317613,692.628161233478,IV,249.458919737245,schlecht
1513,8.78985812312158,21.1561604281177,172.526778730522,1.69359304281851,Ausschuss,0.478033842053264,9.5396227097861,25.4490517422935,443.242260286103,457.632344623204,I,203.688685607506,schlecht
1517,9.81168134576205,23.2550644350154,232.82980982804,1.46742961238343,Ausschuss,0.028676480287686,0.666372577524199,23.0223011234302,542.767844183814,552.515770719041,IV,264.809770858668,schlecht
1519,9.84598521402651,24.7131640464126,241.758019779173,1.56545962006255,Ausschuss,0.613870895234868,12.2583982631214,26.1023578380951,610.574016336279,622.750276234782,I,277.286218861211,schlecht
1526,9.60243054984925,22.7397045724756,214.843094296437,1.60487316371669,Ausschuss,0.291112680686638,5.70834384217262,23.1803417038669,517.040564817793,527.113457375656,I,246.052893419728,schlecht
1531,10.1220548148226,23.6959736754723,238.288070086283,1.53766849198702,Ausschuss,0.692098109284416,13.6893484198613,22.9991875966418,563.14722429761,573.011734092687,IV,274.110768697069,schlecht
1533,7.02774252455259,26.1456144322712,201.900556428774,1.29402260388136,Ausschuss,0.653643681434914,13.0876879001826,24.5065301679384,683.137305277965,691.839982175266,I,237.160085021784,schlecht
1541,10.5876429333422,23.7187246495262,248.291304631544,1.55384331599993,Ausschuss,0.712855293881148,14.2819366961032,24.9171969444058,561.835084116508,570.609394285884,IV,283.144338467803,schlecht
1542,9.84170042285437,23.8683674179857,243.045185193004,1.43149218702643,Ausschuss,0.108592963078991,2.44999237732091,22.4838474871274,569.685759675662,579.805077301249,II,273.845775396899,schlecht
1544,8.58010103666079,23.8068291109171,197.725577842693,1.59791591934828,Ausschuss,0.315900935558602,6.33731606402974,24.5494651640655,566.695869998443,574.420488991331,II,233.1948691653,schlecht
1545,7.86168197479152,24.0857243898956,190.555425020867,1.52497178723684,Ausschuss,0.00856876047328115,-0.0205911401139157,23.8444982299403,580.080839100938,586.600125676875,II,218.372497386822,schlecht
1548,9.49703060096896,25.1306969539375,231.801511319755,1.61659978144841,Ausschuss,0.462403359822929,9.03616085514311,22.5945485867869,629.017841285324,640.806809764854,II,269.006636375898,schlecht
1555,10.8015725037023,21.4357032171208,241.951079169132,1.38922826049201,Ausschuss,0.182248116005212,3.60618326049619,20.5503663663854,461.561706928785,472.964162262076,IV,274.346496212142,schlecht
1559,9.01016292506066,24.4313969821266,203.477613329017,1.73510067971731,Ausschuss,0.839416107395664,16.6319367258167,25.5867949683508,597.646567425348,609.070007038012,IV,237.029342245658,schlecht
1563,9.83044593034336,24.0461640865439,244.06758525475,1.43257624830035,Ausschuss,0.529658773448318,10.6331026114941,24.3230349877897,577.761073228865,587.965505198665,II,278.688795193413,schlecht
1566,8.08073886897076,26.2663307863959,210.356507946006,1.57365516033811,Ausschuss,0.840797850163653,16.8480990104959,24.8631313812576,690.616212240954,698.194212915059,I,243.344956726434,schlecht
1567,12.0193325396334,26.7523706055513,332.5003820805,1.40198700642663,Ausschuss,0.179953978629783,3.54900475806763,26.6381509889968,718.495833873924,728.81768960776,III,375.54847464753,gut
1570,9.6878851593496,23.792695313905,222.478646730033,1.6173955457113,Ausschuss,0.508628285257146,10.3152448685408,25.4532766483774,564.827095345847,576.931075387858,II,254.346578377163,gut
1576,9.47065008447325,25.999993341337,262.902974572732,1.28911738346706,Ausschuss,0.547210719669238,11.0435143225596,26.9283878087326,674.402008981084,684.642131340039,IV,297.523120773857,mittel
1581,8.65329280954922,23.9598078210654,207.95588667064,1.53440452704797,Ausschuss,0.972824172815308,19.115033462947,24.3999235140615,573.065192810029,579.392274484936,I,242.488188952429,schlecht
1583,8.0912636550737,24.410456291083,208.516919604914,1.39869287318459,Ausschuss,0.370466307736933,7.52888973826038,25.6542162819713,594.184573624798,604.312903875751,II,240.273109846148,schlecht
1587,8.26724008243669,23.3174333941881,201.982014659,1.42808926863397,Ausschuss,0.863009080523625,17.1035270465835,25.4108414781413,541.113852297792,550.552372034347,III,233.175067336219,schlecht
1592,9.14402879025392,23.7051102190043,233.17797418949,1.32429166706003,Ausschuss,0.0857762470841408,1.93880194952444,19.8905356773679,562.522914293776,570.57295242815,III,268.300180542781,schlecht
1595,8.51142211679733,23.5093199425749,199.78035840149,1.53706338607754,Ausschuss,0.086583892814815,1.908744570876,19.7952488612467,554.837089263848,561.231337770412,III,232.329471506361,schlecht
1599,7.37384491539724,21.3254721434484,164.45064621074,1.42894923044412,Ausschuss,0.367912063375115,7.75888676913517,23.505523784518,453.74994331878,461.847010303176,III,193.092520647176,schlecht
1601,10.3441940273683,28.3416827572495,302.07862812652,1.42130278115219,Ausschuss,0.57385241263546,11.511463192851,26.9876545919431,804.550777943535,814.765975782892,III,342.088077494324,gut
1605,9.82261224571752,19.579070320519,211.502818937479,1.26443899025369,Ausschuss,0.421968708513305,8.61702260942343,19.5130188599102,379.772573231145,388.873124752497,IV,239.048918295154,schlecht
1606,10.9214332545906,27.5574394222778,300.356899392945,1.52960002204075,Ausschuss,0.103867715457454,1.79018505486932,21.3331547863889,760.523966529609,765.150629230723,II,339.32044225728,gut
1612,7.71284647954959,22.3383491025801,177.064803339945,1.47177004097675,Ausschuss,0.512397181941196,10.1571002233648,21.0734769417082,495.867374081682,505.699873974348,IV,201.988104341784,schlecht
1620,11.5854242725208,23.7935172824071,274.941284242618,1.55979550372394,Ausschuss,0.00384001177735627,-0.0843549095313274,22.4107921737725,566.79707113114,575.147570417724,III,311.575393925586,mittel
1621,10.1010574481867,29.9390652522892,312.344549107673,1.40638414606165,Ausschuss,0.506346723763272,10.1385016575094,33.5193034709234,897.338371384246,907.030582442493,II,353.14620213926,gut
1625,9.86012844050795,24.5783169049154,244.809426358862,1.51521871969849,Ausschuss,0.868150031426921,17.604146876523,27.0338398047646,603.086203771082,615.652377403112,III,280.597099382493,schlecht
1626,8.41058858555015,25.0826857381159,214.958020050787,1.48202372344819,Ausschuss,0.858306393958628,17.2771454243665,26.7027237860497,625.487319324429,635.356351311063,I,246.848066902662,schlecht
1629,7.99899749319013,25.3310782107426,206.359349892382,1.48228977373479,Ausschuss,0.622218214441091,12.4404405825098,28.2397618749881,643.821675337914,650.316757446904,II,240.177034063301,schlecht
1634,8.88278238848912,25.8532270560531,241.712972075862,1.39311201230481,Ausschuss,0.709504303522408,14.1048081013476,25.9134369547249,667.64385243757,678.662642010938,III,276.614441884556,schlecht
1635,8.64645045518236,24.171029000922,201.211797605685,1.64846585730972,Ausschuss,0.225758080370724,4.40735341413506,21.5688441681929,580.60554363546,590.2276934806,II,232.071979109457,schlecht
1638,9.80411430488611,27.3844709117404,264.573813727704,1.59024353934918,Ausschuss,0.892862104810774,18.1872137053274,28.4385434036543,749.307625913511,760.363004884856,II,299.783036077992,mittel
1642,10.3128304459125,24.6345382399174,239.838327222285,1.75174172948653,Ausschuss,0.157632635673508,3.0661584904627,22.6640058648829,603.673819297742,617.446165371511,III,274.768308391681,schlecht
1646,9.26748469098684,23.4896905871892,225.11271731892,1.42129657311094,Ausschuss,0.363355143461376,7.49094050543323,28.7523635943185,552.420569668254,562.783320324114,IV,256.777277078371,schlecht
1647,10.4808952401108,23.2706977707318,247.246172439892,1.48881259909349,Ausschuss,0.130173787241802,2.35065445516872,20.443186436865,541.481454716368,550.722629919828,IV,280.288021956315,schlecht
1648,9.01054969174264,22.5515070425685,191.268169452871,1.70729601591938,Ausschuss,0.114849749021232,1.95604008201206,21.7192571839167,510.28916923443,516.598558905917,I,222.917919380929,schlecht
1657,9.48664115380524,25.9261205802754,240.428299100452,1.6302634184482,Ausschuss,0.212255824357271,4.44386905747338,26.9232525648374,673.441463955633,683.390966239287,III,271.569674040829,schlecht
1659,8.37068009448544,26.0647984978907,203.756065087467,1.73650790309954,Ausschuss,0.365275167161599,6.9713372505157,24.6654987782289,681.875133902344,689.575417792037,I,237.368327197085,schlecht
1662,9.78867744063106,20.606978538922,201.669260269652,1.51691282764493,Ausschuss,0.705698506208137,14.3995017074546,22.4286737688869,424.997461122702,435.729018496168,I,235.407501008009,schlecht
1663,9.44890206960076,26.0237121212027,243.799009457715,1.54376497224114,Ausschuss,0.756538429297507,14.8111079897034,25.7967643451563,674.786398661897,688.400312809874,I,282.564118132641,schlecht
1665,8.624789553589,24.0212210730825,221.736370835821,1.3477487746643,Ausschuss,0.589411907130852,11.5363163809105,20.755174632332,578.027705889744,585.396272932127,IV,254.930646661711,schlecht
1666,8.5272458508973,23.9597224825844,217.495339098165,1.37393629316914,Ausschuss,0.83267780020833,16.332238902556,24.4234699534238,573.830685159189,579.876488382496,IV,251.783408070713,schlecht
1668,9.63871157537883,25.7130496262441,242.427169326463,1.6100378387381,Ausschuss,0.479406921193004,9.34273904295598,29.2051191739236,664.921359132544,670.12712821183,I,279.642099408478,schlecht
1671,9.43484648270199,22.954363724703,223.287891685235,1.41183878478506,Ausschuss,0.56144690932706,11.6472623044978,22.0115964855271,526.704356997302,532.651453193301,III,258.084330248267,schlecht
1673,8.85424321901,20.6135196546127,197.597101105848,1.34022498782577,Ausschuss,0.238770391559228,4.79802510393223,23.1058579653856,427.469958095055,431.486647132047,I,229.273937290425,schlecht
1674,9.50718217704762,23.8036824742986,233.09697855575,1.43210929216987,Ausschuss,0.870729326969013,17.4856418334328,24.1518743652383,565.148421083017,578.319031305761,III,269.985109412166,schlecht
1675,9.26694772634401,27.0190950239733,242.607297772641,1.64438036393803,Ausschuss,0.0542026225011796,1.24596871970389,28.5314519233437,732.694663033981,737.859540866629,II,277.221877663891,schlecht
1678,11.1848308670524,25.790033807416,305.411008688357,1.29549540881556,Ausschuss,0.534237223677337,10.3569555102617,22.2925386878181,664.30024116374,675.250484309379,I,345.772065406256,gut
1679,11.2070316010208,24.7770694706002,278.691171419914,1.52247839446411,Ausschuss,0.97857383871451,19.8151693353225,24.4248279569562,611.51771315044,624.887898020519,III,311.842048351833,mittel
1681,9.9180082559568,21.2976744858669,207.607505424366,1.57484440400872,Ausschuss,0.718822457594797,13.9679469667285,19.0007045097067,450.668374691706,465.032403188359,III,242.860943618224,schlecht
1684,10.9588486627951,21.7061148141745,244.26083940295,1.43248793703228,Ausschuss,0.531434819335118,10.3921006933806,22.9229194417477,473.51983754281,482.234885041806,I,274.871559741215,schlecht
1687,7.88665931534664,19.9459586326424,171.7170997611,1.33133780957186,Ausschuss,0.294513845583424,5.83836943819736,19.8669118418137,399.684873458421,405.429361887328,IV,202.396430001022,schlecht
1690,10.1012696414739,20.4238336072072,208.654019790603,1.51935566014152,Ausschuss,0.599944121902809,12.2952707996169,19.6214170587125,414.904199370047,431.862108357146,II,241.004696451669,schlecht
1691,8.78129262845192,21.0524357872802,189.691500057246,1.47872902017748,Ausschuss,0.222140447935089,4.29400237913462,19.7964091672658,444.18559016428,450.370797578343,IV,220.293733377266,schlecht
1694,12.1218759116433,24.3269101164267,300.835966446825,1.42379207769245,Ausschuss,0.523618066450581,10.638058008582,22.288950246237,591.628743712189,605.348913872222,III,337.468306870571,gut
1697,7.90741622824346,25.6173462429087,185.297025627202,1.75877255345675,Ausschuss,0.939624035963789,18.9145615425856,26.9818145391877,657.62294480363,663.809701604659,III,220.012252123565,schlecht
1698,8.09812916230115,20.9113578478252,181.974890852679,1.37961436289755,Ausschuss,0.474429547321051,9.36019953117746,21.1978513034716,438.658080287253,441.835711096707,III,207.394618021447,schlecht
1701,11.6212028829576,26.0656268884233,303.722531409523,1.5235218729081,Ausschuss,0.784382136538625,15.7375019094129,23.0463869462683,680.570802330626,687.715035715836,III,341.898182951731,gut
1703,7.67359047255989,23.259956014385,189.808083189401,1.38115405645899,Ausschuss,0.202794015873224,4.15163280062674,25.3600716792658,542.561430658558,547.402098693035,III,219.886641602018,schlecht
1704,12.1929979995365,25.12777639123,303.082831115214,1.58442672942564,Ausschuss,0.917983430204913,18.3666425933384,23.7713163979031,630.65993719784,647.180569375207,II,338.002373120997,gut
1709,8.48133237032544,24.8427877320457,211.551324395302,1.54338218485535,Ausschuss,0.516550133703277,10.3453522368516,22.9529905627551,615.222592253856,625.780643617092,II,243.436318193706,schlecht
1711,11.3956049282303,21.9284178352818,251.46676937832,1.49350981334361,Ausschuss,0.359681755537167,7.32763037039499,22.6797507442242,480.719842919931,489.483538597537,III,283.327861907508,mittel
1719,9.24379306412734,24.5981790038946,218.936868063933,1.6380421786954,Ausschuss,0.365321427118033,6.95832387360177,26.6487810893052,604.697580516301,610.046861550366,I,252.086056545135,schlecht
1723,11.6109759960138,27.1784012170072,318.898001512915,1.4938950097224,Ausschuss,0.653386233607307,13.1657709790549,24.7726983754035,738.285744501389,749.409068795823,III,358.536507600136,gut
1724,10.2273874468953,21.8793416861116,244.456506271632,1.26589052443515,Ausschuss,0.363218263955787,7.46769316734368,16.2743156893647,476.960045111329,490.524326204057,III,277.910855787042,schlecht
1725,9.59948432608264,23.3715681851941,229.390923029051,1.46269886697176,Ausschuss,0.187006076565012,3.68481859357169,23.8233778290641,544.683510351818,553.978892826813,II,261.384702241931,schlecht
1726,8.33041960035694,24.9556848943637,198.471177954322,1.65826448442854,Ausschuss,0.366371816257015,7.17704611815696,26.4715343563551,622.269156648279,625.510066012095,I,233.5713616299,schlecht
1727,11.4907010973021,26.973507820986,316.28999645975,1.44645057982312,Ausschuss,0.528510523727164,10.6863607318213,29.7671175575612,728.430013163914,736.180201513874,II,353.532833534418,gut
1728,10.6914874331984,23.1991258153885,238.719495162977,1.63393636635739,Ausschuss,0.0213654595427215,0.712436258550174,27.6700581033197,539.218396821021,547.437413452516,II,273.934442393305,schlecht
1732,9.53778297924008,24.7241898031598,243.413249079576,1.44540702258904,Ausschuss,0.703633584082127,14.0230908118296,27.8454747561548,611.188104175413,620.576105391693,I,274.567864172269,schlecht
1733,8.77422625217782,24.1094671923198,220.877095822462,1.43151786073819,Ausschuss,0.0083640709053725,0.194393829696811,23.0201468619775,583.719589868369,591.03242684298,II,249.620818605142,schlecht
1738,7.45089310498306,24.0908451557232,192.690139836844,1.34056109750307,Ausschuss,0.968630861490965,19.4657581628927,24.5200987776182,577.548700636474,587.61227466143,IV,223.96196395713,schlecht
1741,11.4823464679464,28.6442401482524,331.109253060694,1.49060689987523,Ausschuss,0.0409835344180465,0.478127798161834,30.2642718820582,820.417170703804,830.977954394694,II,371.713015383165,gut
1743,10.1483502932832,27.1494605213505,301.02328867492,1.18996657102683,Ausschuss,0.189054382499307,3.92343831975758,27.3360452630752,738.373267009428,745.587337846816,IV,335.761892554262,gut
1747,9.12292504119976,22.0228361746367,220.282547749559,1.28414111727906,Ausschuss,0.667492803419009,13.1864182085008,25.6535022849225,485.297861259761,494.705979079208,IV,249.211087118282,schlecht
1748,11.2162434707284,23.6877811255782,249.586383737186,1.75843487715645,Ausschuss,0.817773733055219,16.7126045315073,21.0359313870351,558.754747125314,572.41610626747,II,280.144983428887,schlecht
1752,10.0114979858265,23.1920252677379,245.687105838713,1.35678023231161,Ausschuss,0.446381813148037,9.08347790756189,26.4997040995741,536.766776839385,544.50847428169,III,278.818228118427,gut
1759,7.55683376281464,21.0989774624421,167.507543213911,1.44129545698984,Ausschuss,0.782039016718045,15.5836260325324,21.7979730048131,441.799853040492,452.559992598962,III,196.494413852118,schlecht
1760,10.9965485945185,27.3361581096573,318.443811167353,1.32782929313633,Ausschuss,0.122578737791628,2.44422364474531,27.9369605285918,747.265408534598,752.875813748636,II,356.304816239193,gut
1763,9.43680846320886,22.741121993302,233.834342448612,1.28214622564095,Ausschuss,0.123121633194387,2.44458059430809,23.9571082696388,516.864930289857,528.43612805498,IV,267.744612176532,schlecht
1766,9.76583889736418,26.0445345869919,236.682228901204,1.75045731504308,Ausschuss,0.714170938823372,14.3547360793686,27.1263954749267,678.884997771987,689.101404316591,I,273.621258197467,schlecht
1769,8.40942997372612,26.3907221122427,229.735931459641,1.45301007422118,Ausschuss,0.724775603506714,14.4565605886904,26.5065143635018,700.171743500342,702.961391854374,II,261.335179333706,schlecht
1771,7.5140178101144,27.4157420147276,226.417144127165,1.2741537180458,Ausschuss,0.307089615380391,6.12659925143798,28.6341925768117,750.365463429713,757.990735199374,III,261.068283806467,schlecht
1773,9.44756624066646,24.1046699724268,226.413625719933,1.56376775053724,Ausschuss,0.236203931504861,4.75316593295059,23.9365920802141,584.918787319237,592.034194209116,I,261.635426686388,schlecht
1778,10.1841850602784,23.2655497069776,234.327388061247,1.55063357020775,Ausschuss,0.204028273001313,3.5946364216351,22.6108318584469,541.609564041985,549.404888092892,I,270.039327388509,schlecht
1782,8.46498126352071,23.5179495740249,198.482087032375,1.54220068330848,Ausschuss,0.134928596206009,2.66790654884398,24.7626546952795,552.07309449451,559.834890219043,III,231.548193995414,schlecht
1785,8.43185282884103,24.8364384507197,217.668497141102,1.41955771445681,Ausschuss,0.0586310341022909,1.27799499596573,28.1092888546629,617.965214006256,627.101482171611,II,252.567701112323,schlecht
1787,9.33217113601855,22.6033338397048,243.740249519972,1.1093889207285,Ausschuss,0.557984338374808,11.1261365416619,21.0643321245705,510.445778857581,521.476597074711,IV,275.379444826015,schlecht
1788,10.3110823595875,21.7704548274959,249.462570593733,1.21555314589749,Ausschuss,0.42878913669847,8.96643413491048,21.2804272025818,473.89873160927,482.695079426104,IV,281.820870467456,schlecht
1790,9.62596527926919,24.1378775229185,225.517341785293,1.63091858875555,Ausschuss,0.714657265692949,14.2076883099796,24.0883878539675,581.205970724481,590.563415220273,III,261.055121225138,schlecht
1791,8.05507362396424,23.7140987364348,191.791311276064,1.49245840450428,Ausschuss,0.0703141470439732,1.40092690325647,22.2278713547565,560.989666409236,570.170750708599,I,221.096430720486,schlecht
1793,7.45934213902084,25.2030395718208,175.405397680122,1.70521980504462,Ausschuss,0.326699873898178,6.75335002924686,26.6879701103359,636.545532481972,644.388975292164,IV,202.600445947893,schlecht
1803,9.85327609757397,24.9035541559166,251.060946178609,1.44834014529195,Ausschuss,0.33927350747399,6.84892928239164,23.1015327459744,620.75865828443,630.270998441439,IV,289.104719511819,mittel
1804,11.5069817774513,26.6956250307146,308.069667380618,1.4845928979901,Ausschuss,0.812419275520369,16.3890438726717,28.2198141524113,716.150317521695,723.524701813643,IV,345.835777701117,gut
1807,8.80425980417076,22.5402902898707,218.236980426795,1.28008224594071,Ausschuss,0.991711739916354,20.0960294839607,21.4721221524559,504.913591597135,511.712063461385,II,250.381904484722,schlecht
1809,9.47599248722888,25.4724679817504,249.266501024282,1.39399638188328,Ausschuss,0.910114395665005,17.7962196773472,24.6335683142886,646.845449485332,657.16928899694,IV,282.864911535911,schlecht
1811,9.92832551231751,22.8706323840706,239.819729117398,1.35963485867386,Ausschuss,0.232575076399371,4.79235925893508,25.0508101947976,524.113642049515,532.311461473216,IV,271.030845269128,schlecht
1812,9.86685569371497,23.1836193614931,216.390208277027,1.6920543224171,Ausschuss,0.481030482100323,9.69264250715542,20.907856516067,538.053350809781,548.476139662744,IV,251.311516638736,schlecht
1816,11.3589305821279,28.3807047444721,318.870535424332,1.56613911056839,Ausschuss,0.62789296428673,12.2198154891303,26.4934274492786,803.462027693499,818.279593006611,IV,360.151640914085,gut
1824,10.9960055838335,21.1106700361193,229.942960363683,1.57242317063798,Ausschuss,0.559180182404816,11.4204719102634,21.0522653463546,443.274713703854,457.670973244637,III,261.771599086686,schlecht
1826,10.3570420344317,24.936541259019,248.234094696701,1.64724054681654,Ausschuss,0.598152785329148,11.8011203442378,23.4504076294394,621.93267097859,631.922507733233,II,281.431676896515,schlecht
1827,10.1557263345822,23.8110933514972,242.728375403764,1.50795430486448,Ausschuss,0.297087616287172,5.95280964677833,21.959241629378,565.054526090998,577.405124539369,II,276.893362794711,schlecht
1830,8.99178124183632,23.3018699006234,204.347745509998,1.59739160140059,Ausschuss,0.644939696416259,12.9789764987154,20.8550295439383,540.830739114625,552.721764604428,III,235.04321791499,schlecht
1831,9.10710447634296,23.5439972463499,220.657550029957,1.46268660782682,Ausschuss,0.0426105218939483,0.649330701554157,25.9836211237046,553.856980201551,564.061152934748,II,253.41960251422,schlecht
1832,9.34548537877985,22.4679636144455,201.069604301864,1.66021797684243,Ausschuss,0.18962735729292,4.31557601869716,20.1193090992761,505.692512388157,513.475825263555,IV,238.206257680141,schlecht
1833,8.5662171714788,24.8629727667295,226.119231163211,1.36558784353533,Ausschuss,0.00804229476489127,0.155692425805458,26.0831166258226,616.838042040344,626.985073087872,III,261.155011438799,schlecht
1835,9.40611433470667,22.0643646561041,192.469517584561,1.72934796065304,Ausschuss,0.0588134399149567,1.23870979572479,17.537338524943,489.334252250477,497.038152967168,II,226.79275378021,schlecht
1837,12.3840815632911,25.1367959583941,341.690447580896,1.14055723702037,Ausschuss,0.871500807581469,17.1305446187117,23.2077789911182,631.23130889071,644.669029275939,III,378.463907062515,gut
1839,10.3701085584437,26.69390976845,293.903221358637,1.28472987817825,Ausschuss,0.356315001146868,7.25878925733698,29.144333925552,711.957120214757,724.059269691266,I,329.238087348647,gut
1840,9.42470698626559,24.969132432101,249.200891145356,1.35489288798364,Ausschuss,0.27638099109754,5.68396833592691,24.2912197737263,623.566572078169,633.393634530556,III,284.610790527611,schlecht
1842,8.92108521047812,26.2734084815234,230.061155215301,1.57497223594189,Ausschuss,0.882784162880853,17.2891474110548,25.7035193159214,689.206991511938,699.042450053175,II,264.381326132256,schlecht
1845,10.9311663097985,24.3067889752045,258.942344114656,1.62259416469918,Ausschuss,0.0505578736774623,1.03278284994142,26.1728814425841,586.018169194265,601.062455027649,III,292.570002331365,mittel
1849,9.10710828976027,18.9510041139852,181.958510207281,1.43234015175026,Ausschuss,0.657979402923957,13.1484157777306,15.8720909288409,359.708289176652,366.294091313011,III,210.863467463611,schlecht
1850,10.4520356063171,23.0149550847658,249.47010395687,1.42597989845446,Ausschuss,0.114848232828081,2.46652157514209,20.9007241321167,531.367037144335,539.705520973196,II,279.529257569048,schlecht
1854,10.840518928246,27.0064989033178,305.497720248073,1.36001708801428,Ausschuss,0.170531733194366,3.1271577330079,25.866533794171,731.158466834842,740.905453632706,IV,344.268899734214,gut
1855,7.7803478826512,25.4779494930345,195.130379368546,1.57802845807257,Ausschuss,0.32226909766905,6.6622415295774,27.2712746747786,649.511759986619,658.982198996008,II,230.849610873109,gut
1857,9.02333930185486,24.2974833221587,209.011711819396,1.67075724253118,Ausschuss,0.862842167727649,17.4267504293718,22.628262467147,587.347983284663,598.69458924154,IV,241.545320582832,schlecht
1859,9.43198718472406,23.814339549326,223.607386433981,1.52962420636706,Ausschuss,0.47371206083335,9.43736062029521,26.3202000337706,564.525961385537,574.226521025456,IV,255.570334646788,schlecht
1860,10.6436409567262,22.7008150626541,251.602276043534,1.41637136840593,Ausschuss,0.235656538978219,4.59906472792061,20.4306039761456,516.77168308031,528.118477312368,III,282.028579629049,mittel
1863,11.1895625592297,20.5743434349586,225.866675971655,1.57001788930264,Ausschuss,0.468176223803312,9.64436890958383,21.0739688140628,426.242667714256,433.753718909124,I,254.805950590105,schlecht
1867,11.0747074614509,21.9427664255972,248.496374280418,1.46768643727139,Ausschuss,0.815913455095142,16.4969214178624,21.3249878902002,483.568876680199,490.962361552112,I,281.842006795805,schlecht
1868,9.794147369784,24.0603546864612,238.012590045075,1.50578575084938,Ausschuss,0.0330149123910815,1.0832403435923,25.8885889774197,581.979524160016,589.820416311675,IV,270.63886812274,schlecht
1869,9.56638616754193,22.028821931331,223.825747531155,1.36414690259855,Ausschuss,0.743923905072734,15.1075891188551,22.7713772443491,483.260475406515,492.315836986803,IV,255.062447345288,schlecht
1874,9.80340505101779,25.4877145051225,230.325504553628,1.77816937727698,Ausschuss,0.496209559496492,10.0098632217242,22.9385382653039,649.184513837343,657.790306783067,III,268.286695946542,schlecht
1877,8.88667472506577,26.7514681392972,242.146272662508,1.45223167865239,Ausschuss,0.0798368118703365,1.46016119932488,28.306998269751,717.337381058657,724.424798312136,I,275.136856336552,schlecht
1878,8.36936457413977,25.4120793564043,195.795757690526,1.74463804019361,Ausschuss,0.628194281132892,12.6432782394274,24.3424030674794,640.692110275593,652.797146453201,I,229.704056941741,schlecht
1879,9.61217611853928,24.6521635320024,249.727531666858,1.36687557123027,Ausschuss,0.167036026250571,3.41757101355606,29.3151116366495,609.127419234414,616.601204076653,I,285.007152145984,mittel
1881,9.44149969983916,24.7913740710659,245.406839740992,1.37628850999891,Ausschuss,0.99603734142147,19.8181658067882,28.4628650171702,616.876533408564,623.492439276073,II,282.439886884854,schlecht
1882,9.36333915391271,23.7970347366909,232.268324300872,1.40639031103001,Ausschuss,0.852276752702892,16.9894715480148,20.7324425747055,563.120591313615,575.940124338241,III,262.872615261378,schlecht
1883,12.7813871338559,25.6010938410474,333.35143687219,1.47287094423666,Ausschuss,0.965458083199337,19.3134182714745,26.8112108349789,658.192880898499,665.20720171139,III,372.716767222343,gut
1886,10.6644987989236,22.8754071965021,235.009322658938,1.64346162895408,Ausschuss,0.944958897307515,18.8178038065629,24.8234175872212,524.085267340117,530.860872559224,IV,270.898254349331,schlecht
1894,9.11404973589889,21.9678196835293,192.296379087929,1.6487788446244,Ausschuss,0.155382415279746,3.06263216459356,20.5632701977673,482.676858824057,488.735855667009,III,221.330174526161,schlecht
1898,10.8487676353052,26.8890165875112,301.353783963312,1.42764630475974,Ausschuss,0.785113015910611,15.6416749748795,28.3420265610544,722.514004899193,736.070444245187,I,339.039233097169,gut
1899,7.48896651286763,25.2455049310472,178.619170297278,1.6748924642522,Ausschuss,0.853428778704256,16.8815773011167,25.1784738113101,640.270246820139,647.273199405616,IV,209.463942565743,schlecht
1901,9.42900571468782,24.5754802046861,234.064738871811,1.48616146649929,Ausschuss,0.370133271208033,7.33265770845923,27.9755741665237,605.184212422422,612.157588243633,II,269.41500844511,schlecht
1905,10.0889266087988,21.5692519832135,218.907581503185,1.4969391105498,Ausschuss,0.662874683737755,12.9950378234929,21.4963917177859,467.865133497155,473.877393909876,I,250.946260534728,schlecht
1906,7.36984068300683,22.4433284162096,170.440761463674,1.47587027069022,Ausschuss,0.112854923121631,2.30133998833877,23.3545534284176,505.314936988921,507.032815951841,II,200.923234264211,schlecht
1909,8.58406707588764,23.4996231933776,219.577108113616,1.30275856403766,Ausschuss,0.260687432484701,5.20139047527986,23.4824350522492,551.465892711033,558.072500997056,III,250.552170029316,schlecht
